lotarea,bldgarea,comarea,resarea,officearea,retailarea,numbldgs,numfloors,lotdepth,bldgdepth,builtfar,residfar,commfar,facilfar,incident_zip,status,year,complaint_type
2375.0,1920.0,0.0,1920.0,0.0,0.0,2.0,2.0,95.0,48.0,0.81,1.1,0.0,2.0,10468.0,Closed,94,HEAT/HOT WATER
4025.0,1932.0,0.0,1932.0,0.0,0.0,1.0,2.5,110.0,25.0,0.48,0.5,0.0,1.0,10452.0,Closed,17,APPLIANCE
3896.0,4794.0,4794.0,0.0,0.0,0.0,1.0,3.0,111.58,68.0,1.23,3.44,0.0,4.8,10472.0,Closed,95,UNSANITARY CONDITION
2500.0,1650.0,0.0,1440.0,0.0,0.0,1.0,2.0,100.0,36.0,0.66,1.25,0.0,2.0,10470.0,Closed,65,HEAT/HOT WATER
5164.0,2320.0,2320.0,0.0,0.0,0.0,1.0,1.0,66.08,80.0,0.45,0.0,1.0,2.4,10468.0,Closed,73,HEAT/HOT WATER
2542.0,3564.0,1144.0,2420.0,1144.0,0.0,1.0,2.0,100.0,58.0,1.4,0.75,0.0,2.0,10460.0,Closed,70,SAFETY
1702.0,3120.0,0.0,3120.0,0.0,0.0,1.0,3.0,92.0,52.0,1.83,3.44,0.0,4.8,10456.0,Closed,16,HEAT/HOT WATER
2500.0,3720.0,0.0,2480.0,0.0,0.0,2.0,2.0,100.0,62.0,1.49,1.35,0.0,2.0,10454.0,Closed,100,HEAT/HOT WATER
2500.0,1373.0,0.0,1373.0,0.0,0.0,2.0,2.0,100.0,38.0,0.55,0.75,0.0,2.0,10453.0,Closed,100,HEAT/HOT WATER
2079.0,3126.0,0.0,3126.0,0.0,0.0,1.0,3.0,82.25,52.6,1.5,3.44,0.0,4.8,10457.0,Open,15,UNSANITARY CONDITION
5028.0,1753.0,0.0,1753.0,0.0,0.0,2.0,1.75,143.67,51.0,0.35,0.5,0.0,1.0,10467.0,Closed,85,HEAT/HOT WATER
7007.0,14000.0,14000.0,0.0,0.0,0.0,1.0,2.0,100.0,100.0,2.0,1.25,0.0,2.0,10452.0,Closed,53,PLUMBING
2500.0,1560.0,0.0,1560.0,0.0,0.0,1.0,2.0,100.0,36.0,0.62,0.75,0.0,2.0,10468.0,Closed,95,HEAT/HOT WATER
1933.0,1914.0,0.0,1330.0,0.0,0.0,1.0,2.0,100.0,41.0,0.99,1.25,0.0,2.0,10453.0,Closed,75,PAINT/PLASTER
8700.0,36540.0,0.0,36540.0,0.0,0.0,1.0,6.0,132.0,80.0,4.2,4.2,0.0,4.2,10456.0,Closed,93,HEAT/HOT WATER
2850.0,3300.0,0.0,2200.0,0.0,0.0,2.0,2.0,95.0,48.0,1.16,1.25,0.0,2.0,10452.0,Open,110,HEAT/HOT WATER
5000.0,2890.0,0.0,2076.0,0.0,0.0,1.0,2.0,100.0,45.0,0.58,0.75,0.0,2.0,10457.0,Closed,74,HEAT/HOT WATER
10585.0,57500.0,0.0,57500.0,0.0,0.0,1.0,5.0,114.25,114.0,5.43,3.44,0.0,4.8,10453.0,Closed,96,HEAT/HOT WATER
6947.0,5397.0,5397.0,0.0,0.0,5397.0,1.0,1.0,86.17,86.0,0.78,4.0,0.0,4.0,10467.0,Open,100,ELECTRIC
4500.0,4812.0,0.0,3306.0,0.0,0.0,2.0,2.5,90.0,40.0,1.07,0.75,0.0,2.0,10456.0,Closed,80,ELECTRIC
2375.0,1463.0,0.0,1463.0,0.0,0.0,1.0,2.5,95.0,42.75,0.62,1.25,0.0,2.0,10462.0,Closed,90,HEAT/HOT WATER
2500.0,3014.0,0.0,3014.0,0.0,0.0,1.0,2.0,100.0,78.0,1.21,1.25,0.0,2.0,10467.0,Closed,95,UNSANITARY CONDITION
3140.0,2200.0,2200.0,0.0,2200.0,0.0,1.0,2.0,66.43,44.0,0.7,0.5,0.0,1.0,10455.0,Closed,22,HEAT/HOT WATER
5225.0,4750.0,4750.0,0.0,0.0,4750.0,1.0,2.0,138.58,50.0,0.91,0.75,0.0,2.0,10453.0,Closed,89,UNSANITARY CONDITION
2500.0,5001.0,2500.0,2501.0,0.0,2500.0,1.0,2.0,100.0,100.0,2.0,0.75,0.0,2.0,10468.0,Open,63,APPLIANCE
5049.0,17340.0,0.0,17340.0,0.0,0.0,1.0,5.0,99.0,86.0,3.43,6.02,0.0,6.5,10467.0,Closed,103,HEAT/HOT WATER
2500.0,2480.0,0.0,2480.0,0.0,0.0,1.0,3.0,100.0,48.0,0.99,2.43,0.0,4.8,10468.0,Closed,70,UNSANITARY CONDITION
27454.0,43820.0,43820.0,0.0,0.0,0.0,1.0,6.0,106.67,89.5,1.6,3.0,2.0,3.0,10458.0,Closed,89,PAINT/PLASTER
4617.0,1728.0,0.0,840.0,0.0,0.0,1.0,1.0,92.33,48.0,0.37,0.5,0.0,1.0,10467.0,Closed,65,PAINT/PLASTER
4750.0,3093.0,0.0,2250.0,0.0,0.0,2.0,2.0,95.0,42.0,0.65,0.75,0.0,2.0,10473.0,Closed,115,UNSANITARY CONDITION
3935.0,2601.0,0.0,1248.0,0.0,0.0,1.0,1.0,95.0,42.0,0.66,0.75,0.0,2.0,10473.0,Open,55,UNSANITARY CONDITION
2060.0,1800.0,0.0,1800.0,0.0,0.0,1.0,2.0,103.0,45.0,0.87,1.25,0.0,2.0,10474.0,Closed,59,APPLIANCE
12000.0,16974.0,16974.0,0.0,0.0,0.0,1.0,3.0,100.0,82.0,1.41,3.44,0.0,4.8,10460.0,Closed,30,HEAT/HOT WATER
3379.0,3303.0,0.0,3303.0,0.0,0.0,1.0,2.5,120.67,46.0,0.98,0.5,0.0,1.0,10453.0,Open,100,UNSANITARY CONDITION
2697.0,3095.0,0.0,2360.0,0.0,0.0,1.0,3.0,85.17,49.92,1.15,0.5,0.0,1.0,10474.0,Closed,55,PAINT/PLASTER
2375.0,3300.0,1188.0,2112.0,0.0,1188.0,1.0,3.0,95.0,54.0,1.39,1.25,0.0,2.0,10456.0,Open,114,APPLIANCE
2500.0,3600.0,1188.0,2412.0,0.0,1188.0,1.0,3.0,100.0,48.0,1.44,0.5,0.0,1.0,10472.0,Closed,95,PAINT/PLASTER
2550.0,2008.0,0.0,2008.0,0.0,0.0,2.0,2.0,105.0,54.0,0.79,0.5,0.0,1.0,10458.0,Closed,57,APPLIANCE
3742.0,2440.0,0.0,2008.0,0.0,0.0,1.0,2.75,100.0,46.0,0.65,0.75,0.0,2.0,10458.0,Closed,90,HEAT/HOT WATER
6993.0,24645.0,0.0,24645.0,0.0,0.0,1.0,5.0,80.0,68.0,3.52,3.44,0.0,4.8,10453.0,Closed,94,HEAT/HOT WATER
26680.0,83215.0,0.0,83215.0,0.0,0.0,1.0,6.0,115.75,105.0,3.12,6.02,0.0,6.5,10460.0,Closed,84,HEAT/HOT WATER
3630.0,2100.0,0.0,2100.0,0.0,0.0,1.0,2.0,121.58,50.0,0.58,0.75,0.0,2.0,10467.0,Closed,80,UNSANITARY CONDITION
5000.0,2592.0,0.0,2592.0,0.0,0.0,2.0,2.0,100.0,54.0,0.52,3.44,0.0,4.8,10467.0,Closed,100,HEAT/HOT WATER
3990.0,2276.0,0.0,2276.0,0.0,0.0,2.0,2.0,116.25,38.0,0.57,2.43,0.0,4.8,10470.0,Closed,90,WATER LEAK
12010.0,51240.0,0.0,51240.0,0.0,0.0,1.0,6.0,120.0,104.0,4.27,3.44,0.0,4.8,10453.0,Closed,84,HEAT/HOT WATER
2060.0,1924.0,0.0,1386.0,0.0,0.0,1.0,2.0,103.0,35.0,0.93,1.25,0.0,2.0,10457.0,Closed,55,HEAT/HOT WATER
2151.0,2151.0,2151.0,0.0,0.0,2151.0,1.0,1.0,25.3,25.31,1.0,3.44,0.0,4.8,10462.0,Closed,89,GENERAL
4326.0,5000.0,0.0,5000.0,0.0,0.0,1.0,3.0,86.81,74.0,1.16,3.44,0.0,4.8,10455.0,Closed,90,PAINT/PLASTER
1667.0,1688.0,844.0,844.0,0.0,844.0,1.0,2.0,100.0,50.0,1.01,3.44,0.0,4.8,10456.0,Open,110,FLOORING/STAIRS
5048550.0,13540113.0,328715.0,13211398.0,28000.0,0.0,251.0,33.0,900.0,408.0,2.68,2.43,0.0,4.8,10466.0,Open,51,PLUMBING
2067.0,2110.0,0.0,1640.0,0.0,0.0,1.0,2.0,100.0,41.0,1.02,1.25,0.0,2.0,10462.0,Closed,75,HEAT/HOT WATER
2500.0,1512.0,0.0,1512.0,0.0,0.0,1.0,2.0,100.0,33.0,0.6,0.75,0.0,2.0,10456.0,Closed,119,UNSANITARY CONDITION
14500.0,13500.0,13500.0,0.0,0.0,13500.0,1.0,1.0,100.0,100.0,0.93,0.0,1.0,2.4,10472.0,Closed,95,GENERAL
3742.0,1596.0,0.0,864.0,0.0,0.0,1.0,1.0,100.0,50.0,0.43,0.75,0.0,2.0,10456.0,Closed,70,WATER LEAK
9242.0,3588.0,0.0,3588.0,0.0,0.0,1.0,2.0,66.07,30.0,0.39,0.5,0.0,1.0,10453.0,Closed,73,UNSANITARY CONDITION
2856.0,2968.0,0.0,2968.0,0.0,0.0,1.0,3.0,84.0,48.0,1.04,2.0,0.0,2.0,10453.0,Closed,60,WATER LEAK
2850.0,1116.0,0.0,1116.0,0.0,0.0,2.0,2.0,95.0,34.5,0.39,0.75,0.0,2.0,10456.0,Closed,90,PLUMBING
1417.0,2323.0,0.0,2323.0,0.0,0.0,1.0,3.0,85.78,50.43,1.64,6.02,0.0,6.5,10459.0,Open,15,UNSANITARY CONDITION
1900.0,3000.0,0.0,3000.0,0.0,0.0,1.0,3.0,100.0,50.0,1.58,2.43,0.0,4.8,10467.0,Closed,60,HEAT/HOT WATER
2517.0,1680.0,0.0,1680.0,0.0,0.0,1.0,3.0,100.67,55.0,0.67,2.43,0.0,4.8,10457.0,Open,119,PLUMBING
1848.0,1260.0,0.0,1260.0,0.0,0.0,1.0,2.0,69.0,35.0,0.68,0.75,0.0,2.0,10460.0,Closed,55,HEAT/HOT WATER
10364.0,10364.0,10364.0,0.0,0.0,10364.0,1.0,1.0,100.17,100.0,1.0,3.44,0.0,4.8,10473.0,Closed,80,HEAT/HOT WATER
4524.0,2010.0,0.0,2010.0,0.0,0.0,1.0,2.5,51.5,24.0,0.44,0.5,0.0,1.0,10458.0,Open,95,UNSANITARY CONDITION
2185.0,3240.0,0.0,3240.0,0.0,0.0,1.0,3.0,95.0,54.0,1.48,2.43,0.0,4.8,10458.0,Closed,110,ELECTRIC
2990.0,17950.0,2000.0,15950.0,0.0,2000.0,1.0,6.0,55.0,55.0,6.0,2.43,0.0,4.8,10467.0,Closed,92,HEAT/HOT WATER
1320.0,1920.0,0.0,1920.0,0.0,0.0,1.0,3.0,80.0,40.0,1.45,3.44,0.0,4.8,10466.0,Closed,119,PLUMBING
7500.0,2250.0,2250.0,0.0,0.0,0.0,1.0,1.0,100.0,75.0,0.3,0.0,2.0,0.0,10456.0,Closed,89,HEAT/HOT WATER
1225.0,1320.0,0.0,960.0,0.0,0.0,1.0,2.0,75.0,30.0,1.08,0.75,0.0,2.0,10467.0,Closed,70,HEAT/HOT WATER
3389.0,836.0,0.0,836.0,0.0,0.0,1.0,1.0,92.42,38.0,0.25,0.5,0.0,1.0,10467.0,Open,85,WATER LEAK
4644.0,4608.0,4608.0,0.0,0.0,4608.0,1.0,1.0,96.58,96.0,0.99,6.02,0.0,6.5,10457.0,Closed,89,HEAT/HOT WATER
1860.0,3600.0,0.0,3600.0,0.0,0.0,1.0,3.0,90.0,60.0,1.94,2.43,0.0,4.8,10455.0,Closed,89,UNSANITARY CONDITION
3100.0,1956.0,0.0,1361.0,0.0,0.0,1.0,2.0,100.0,39.0,0.63,0.75,0.0,2.0,10453.0,Closed,88,HEAT/HOT WATER
2787.0,2993.0,0.0,2793.0,0.0,0.0,1.0,3.0,101.67,48.5,1.07,1.25,0.0,2.0,10457.0,Closed,55,HEAT/HOT WATER
3400.0,1613.0,0.0,1613.0,0.0,0.0,2.0,2.0,100.0,31.0,0.47,0.75,0.0,2.0,10466.0,Closed,100,HEAT/HOT WATER
3814.0,2080.0,0.0,2080.0,0.0,0.0,2.0,2.5,114.42,32.0,0.55,1.25,0.0,2.0,10469.0,Closed,95,SAFETY
6038.0,6000.0,6000.0,0.0,1000.0,5000.0,1.0,2.0,120.75,100.0,0.99,4.2,0.0,4.2,10460.0,Closed,23,HEAT/HOT WATER
1466.0,2692.0,0.0,2692.0,0.0,0.0,1.0,3.0,82.33,52.8,1.84,3.44,0.0,4.8,10473.0,Closed,14,HEAT/HOT WATER
3134.0,3100.0,0.0,2000.0,0.0,0.0,1.0,2.0,96.42,55.0,0.99,0.75,0.0,2.0,10459.0,Closed,50,DOOR/WINDOW
2625.0,1800.0,0.0,1125.0,0.0,0.0,1.0,1.5,75.0,36.0,0.69,0.75,0.0,2.0,10453.0,Closed,80,UNSANITARY CONDITION
3134.0,3097.0,0.0,2200.0,0.0,0.0,2.0,2.0,115.0,50.0,0.99,3.44,0.0,4.8,10460.0,Closed,60,GENERAL
1900.0,2620.0,0.0,2620.0,0.0,0.0,1.0,3.0,95.0,47.5,1.38,1.25,0.0,2.0,10458.0,Closed,50,WATER LEAK
2500.0,1597.0,0.0,913.0,0.0,0.0,1.0,1.0,100.0,40.0,0.64,0.75,0.0,2.0,10457.0,Closed,65,HEAT/HOT WATER
1875.0,1950.0,0.0,1950.0,0.0,0.0,1.0,3.0,100.0,54.0,1.04,2.43,0.0,4.8,10468.0,Closed,15,DOOR/WINDOW
2500.0,3120.0,0.0,2080.0,0.0,0.0,2.0,2.0,100.0,50.0,1.25,3.44,0.0,4.8,10453.0,Open,119,WATER LEAK
3700.0,2400.0,0.0,2400.0,0.0,0.0,1.0,3.0,100.0,40.0,0.65,3.44,0.0,4.8,10451.0,Closed,26,PLUMBING
2375.0,1336.0,0.0,668.0,0.0,0.0,1.0,1.0,95.0,32.0,0.56,0.5,0.0,1.0,10460.0,Closed,95,WATER LEAK
5670.0,3169.0,0.0,3169.0,0.0,0.0,4.0,2.75,105.0,25.0,0.56,1.1,0.0,2.0,10457.0,Closed,95,PAINT/PLASTER
4290.0,5712.0,0.0,5712.0,0.0,0.0,2.0,3.0,114.67,68.0,1.33,0.75,0.0,2.0,10467.0,Closed,90,HEAT/HOT WATER
2250.0,1408.0,0.0,1408.0,0.0,0.0,2.0,2.0,90.0,40.0,0.63,0.75,0.0,2.0,10456.0,Closed,90,DOOR/WINDOW
2970.0,2363.0,0.0,2363.0,0.0,0.0,1.0,2.5,99.33,27.0,0.8,0.75,0.0,2.0,10453.0,Closed,95,HEAT/HOT WATER
2000.0,1280.0,0.0,1280.0,0.0,0.0,2.0,2.0,100.0,40.0,0.64,0.75,0.0,2.0,10458.0,Closed,100,HEAT/HOT WATER
1667.0,2160.0,0.0,1600.0,0.0,0.0,1.0,2.0,100.0,50.0,1.3,2.43,0.0,4.8,10456.0,Closed,128,UNSANITARY CONDITION
2317.0,1918.0,0.0,1231.0,0.0,0.0,2.0,2.0,100.0,34.0,0.83,0.75,0.0,2.0,10463.0,Closed,90,APPLIANCE
2438.0,1582.0,0.0,1582.0,0.0,0.0,1.0,3.0,65.0,33.17,0.65,0.5,0.0,1.0,10453.0,Closed,60,PAINT/PLASTER
3555.0,1688.0,0.0,1688.0,0.0,0.0,1.0,1.75,95.0,38.0,0.47,0.75,0.0,2.0,10462.0,Closed,100,HEAT/HOT WATER
2870.0,2040.0,0.0,2040.0,0.0,0.0,1.0,2.5,105.0,35.0,0.71,3.0,0.0,3.0,10452.0,Closed,100,WATER LEAK
6550.0,3000.0,3000.0,0.0,0.0,3000.0,1.0,1.0,110.5,60.0,0.46,1.25,0.0,2.0,10451.0,Open,95,UNSANITARY CONDITION
2500.0,1665.0,0.0,1152.0,0.0,0.0,1.0,2.0,100.0,34.0,0.67,0.75,0.0,2.0,10467.0,Closed,65,HEAT/HOT WATER
2000.0,2700.0,0.0,2700.0,0.0,0.0,1.0,3.0,100.0,45.0,1.35,2.43,0.0,4.8,10457.0,Closed,89,UNSANITARY CONDITION
1950.0,1944.0,0.0,1296.0,0.0,0.0,1.0,2.0,108.33,33.0,1.0,0.75,0.0,2.0,10467.0,Open,65,GENERAL
2881.0,1720.0,0.0,1720.0,0.0,0.0,1.0,2.0,121.75,43.0,0.6,0.75,0.0,2.0,10463.0,Closed,110,HEAT/HOT WATER
5000.0,5612.0,0.0,3688.0,0.0,0.0,2.0,2.0,100.0,63.0,1.12,2.43,0.0,4.8,10457.0,Closed,80,HEAT/HOT WATER
13500.0,61650.0,3500.0,58150.0,0.0,3500.0,1.0,6.0,82.33,82.33,4.57,2.43,0.0,4.8,10455.0,Closed,95,HEAT/HOT WATER
6300.0,22368.0,0.0,22368.0,0.0,0.0,1.0,5.0,100.0,88.0,3.55,6.02,0.0,6.5,10468.0,Closed,104,PLUMBING
1800.0,1188.0,0.0,1188.0,0.0,0.0,1.0,2.0,100.0,33.0,0.66,1.25,0.0,2.0,10458.0,Open,60,GENERAL
2500.0,840.0,0.0,840.0,0.0,0.0,1.0,1.5,100.0,40.0,0.34,0.5,0.0,1.0,10461.0,Closed,95,UNSANITARY CONDITION
5117.0,1764.0,0.0,1764.0,0.0,0.0,2.0,2.0,100.0,24.0,0.34,0.75,0.0,2.0,10457.0,Closed,60,UNSANITARY CONDITION
8190.0,11120.0,11120.0,0.0,9680.0,0.0,1.0,2.0,100.33,24.5,1.36,1.1,0.0,2.0,10462.0,Closed,52,HEAT/HOT WATER
141623.0,162416.0,162416.0,0.0,0.0,0.0,3.0,4.0,722.17,388.0,1.15,2.43,0.0,4.8,10469.0,Closed,55,HEAT/HOT WATER
5000.0,3258.0,0.0,3258.0,0.0,0.0,2.0,2.0,100.0,60.0,0.65,0.75,0.0,2.0,10467.0,Closed,110,HEAT/HOT WATER
1705.0,2808.0,0.0,1967.0,0.0,0.0,1.0,3.0,76.75,46.0,1.65,1.35,0.0,2.0,10474.0,Closed,105,HEAT/HOT WATER
3650.0,1584.0,0.0,1152.0,0.0,0.0,1.0,2.0,125.0,32.0,0.43,0.75,0.0,2.0,10458.0,Open,65,GENERAL
2419.0,6300.0,2250.0,4050.0,2250.0,0.0,1.0,4.0,98.96,54.0,2.6,6.02,0.0,6.5,10462.0,Closed,98,HEAT/HOT WATER
5050.0,1150.0,1150.0,0.0,0.0,0.0,1.0,1.0,100.0,46.0,0.23,6.02,6.0,6.5,10475.0,Closed,67,HEAT/HOT WATER
3780.0,17040.0,0.0,17040.0,0.0,0.0,1.0,2.0,79.58,71.0,4.51,6.02,0.0,6.5,10453.0,Closed,98,UNSANITARY CONDITION
2843.0,3612.0,0.0,2352.0,0.0,0.0,1.0,2.0,94.75,52.0,1.27,0.75,0.0,2.0,10457.0,Closed,95,WATER LEAK
4750.0,2520.0,0.0,1600.0,0.0,0.0,2.0,2.0,95.0,38.0,0.53,1.25,0.0,2.0,10463.0,Closed,95,HEAT/HOT WATER
1485.0,1536.0,0.0,1024.0,0.0,0.0,1.0,2.0,90.0,32.0,1.03,3.0,0.0,3.0,10468.0,Closed,110,WATER LEAK
7330.0,26347.0,5350.0,20997.0,0.0,5350.0,1.0,5.0,117.0,107.0,3.59,2.43,0.0,4.8,10462.0,Closed,94,HEAT/HOT WATER
3700.0,4523.0,4523.0,0.0,0.0,4523.0,1.0,2.0,100.0,59.0,1.22,2.0,0.0,2.0,10462.0,Closed,60,HEAT/HOT WATER
3700.0,864.0,0.0,864.0,0.0,0.0,2.0,2.0,100.0,24.0,0.23,0.75,0.0,2.0,10461.0,Open,95,UNSANITARY CONDITION
2785.0,1840.0,0.0,1312.0,0.0,0.0,1.0,2.0,97.17,34.0,0.66,0.5,0.0,1.0,10462.0,Closed,95,UNSANITARY CONDITION
2575.0,3676.0,0.0,2288.0,0.0,0.0,1.0,2.0,103.0,35.0,1.43,1.25,0.0,2.0,10467.0,Closed,90,HEAT/HOT WATER
1257.0,2964.0,0.0,2964.0,0.0,0.0,1.0,3.0,25.0,25.0,2.36,2.43,0.0,4.8,10467.0,Closed,14,PAINT/PLASTER
982.0,2310.0,0.0,2310.0,0.0,0.0,1.0,3.0,40.09,31.1,2.35,3.0,0.0,3.0,10466.0,Closed,14,HEAT/HOT WATER
2500.0,2400.0,0.0,2400.0,0.0,0.0,1.0,2.0,100.0,48.0,0.96,3.44,0.0,4.8,10467.0,Closed,23,ELECTRIC
10008.0,44066.0,0.0,44066.0,0.0,0.0,1.0,5.0,99.29,87.0,4.4,3.44,0.0,4.8,10460.0,Closed,107,ELECTRIC
9000.0,56291.0,0.0,56291.0,0.0,0.0,1.0,10.0,90.0,60.0,6.25,6.02,0.0,6.5,10468.0,Closed,16,PAINT/PLASTER
2375.0,1937.0,0.0,1937.0,0.0,0.0,1.0,2.0,95.0,39.0,0.82,0.75,0.0,2.0,10459.0,Closed,105,PLUMBING
1967.0,2964.0,0.0,2964.0,0.0,0.0,1.0,3.0,100.0,52.0,1.51,0.5,0.0,1.0,10462.0,Closed,46,PLUMBING
2600.0,2398.0,0.0,1672.0,0.0,0.0,1.0,2.0,100.0,38.0,0.92,1.25,0.0,2.0,10457.0,Open,75,HEAT/HOT WATER
2200.0,2900.0,0.0,2900.0,0.0,0.0,1.0,3.0,100.0,50.0,1.32,1.25,0.0,2.0,10456.0,Closed,65,HEAT/HOT WATER
3059.0,1980.0,0.0,1980.0,0.0,0.0,1.0,3.0,141.5,33.0,0.65,3.44,0.0,4.8,10461.0,Closed,33,HEAT/HOT WATER
2500.0,3280.0,0.0,3280.0,0.0,0.0,1.0,2.0,100.0,80.0,1.31,2.43,0.0,4.8,10457.0,Closed,90,PAINT/PLASTER
1900.0,1881.0,0.0,1368.0,0.0,0.0,1.0,2.0,100.0,36.0,0.99,0.75,0.0,2.0,10452.0,Closed,80,ELECTRIC
3300.0,2688.0,0.0,2688.0,0.0,0.0,1.0,2.0,66.0,42.0,0.81,1.25,0.0,2.0,10457.0,Closed,89,HEAT/HOT WATER
1650.0,2250.0,0.0,1500.0,0.0,0.0,1.0,2.0,100.0,50.0,1.36,2.43,0.0,4.8,10458.0,Closed,110,DOOR/WINDOW
2755.0,2500.0,0.0,2500.0,0.0,0.0,1.0,3.0,94.75,45.0,0.91,0.75,0.0,2.0,10466.0,Closed,65,HEAT/HOT WATER
2500.0,2102.0,0.0,2102.0,0.0,0.0,1.0,2.5,100.0,51.0,0.84,0.75,0.0,2.0,10460.0,Closed,100,HEAT/HOT WATER
2594.0,1524.0,0.0,1524.0,0.0,0.0,2.0,2.0,114.25,60.0,0.59,3.0,0.0,3.0,10462.0,Closed,119,HEAT/HOT WATER
2348.0,4095.0,0.0,4095.0,0.0,0.0,1.0,3.0,90.0,65.0,1.74,3.44,0.0,4.8,10457.0,Closed,110,HEAT/HOT WATER
4750.0,496.0,0.0,496.0,0.0,0.0,1.0,1.0,95.0,31.0,0.1,0.5,0.0,1.0,10451.0,Closed,100,HEAT/HOT WATER
9835.0,6481.0,6481.0,0.0,0.0,6481.0,1.0,1.0,116.33,49.0,0.66,0.75,0.0,2.0,10473.0,Open,51,ELECTRIC
2369.0,1152.0,0.0,1152.0,0.0,0.0,1.0,2.0,103.0,32.0,0.49,1.25,0.0,2.0,10460.0,Closed,61,DOOR/WINDOW
2500.0,3060.0,0.0,3060.0,0.0,0.0,1.0,3.0,100.0,57.0,1.22,1.25,0.0,2.0,10460.0,Closed,11,PLUMBING
5583.0,5550.0,5550.0,0.0,0.0,0.0,1.0,1.0,111.67,111.0,0.99,0.0,2.0,4.8,10456.0,Closed,79,ELECTRIC
2500.0,2950.0,0.0,2390.0,0.0,0.0,1.0,2.0,100.0,56.0,1.18,1.25,0.0,2.0,10456.0,Closed,90,UNSANITARY CONDITION
2575.0,2250.0,0.0,1550.0,0.0,0.0,2.0,2.0,103.0,48.0,0.87,0.5,0.0,1.0,10453.0,Closed,95,HEAT/HOT WATER
3500.0,6330.0,3165.0,3165.0,0.0,3165.0,2.0,2.0,87.5,87.5,1.81,2.43,0.0,4.8,10456.0,Closed,117,UNSANITARY CONDITION
2500.0,1795.0,0.0,1240.0,0.0,0.0,1.0,2.0,50.0,37.0,0.72,0.75,0.0,2.0,10452.0,Closed,48,APPLIANCE
1800.0,2160.0,0.0,1440.0,0.0,0.0,1.0,2.0,100.0,44.0,1.2,0.75,0.0,2.0,10456.0,Closed,63,UNSANITARY CONDITION
2338.0,2434.0,0.0,2184.0,0.0,0.0,1.0,2.0,89.92,42.0,1.04,0.5,0.0,1.0,10451.0,Closed,110,HEAT/HOT WATER
2456.0,3292.0,0.0,2168.0,0.0,0.0,1.0,2.0,98.25,55.0,1.34,1.1,0.0,2.0,10459.0,Closed,110,UNSANITARY CONDITION
2625.0,7200.0,0.0,7200.0,0.0,0.0,3.0,3.0,105.0,96.0,2.74,0.75,0.0,2.0,10463.0,Open,90,UNSANITARY CONDITION
1800.0,2016.0,0.0,2016.0,0.0,0.0,1.0,3.0,100.0,36.08,1.12,0.75,0.0,2.0,10472.0,Closed,60,SAFETY
2519.0,1160.0,0.0,1160.0,0.0,0.0,1.0,1.0,100.75,46.0,0.46,0.75,0.0,2.0,10458.0,Closed,100,UNSANITARY CONDITION
3600.0,2600.0,0.0,2600.0,0.0,0.0,1.0,2.0,100.0,49.83,0.72,0.75,0.0,2.0,10468.0,Closed,17,HEAT/HOT WATER
2500.0,3262.0,0.0,2188.0,0.0,0.0,1.0,2.0,100.0,50.0,1.3,1.25,0.0,2.0,10452.0,Closed,105,APPLIANCE
6860.0,1398.0,0.0,1398.0,0.0,0.0,1.0,1.5,100.04,26.33,0.2,0.5,0.0,1.0,10462.0,Closed,60,HEAT/HOT WATER
4688.0,2464.0,0.0,2464.0,0.0,0.0,1.0,2.75,141.0,56.0,0.53,3.44,0.0,4.8,10455.0,Closed,100,UNSANITARY CONDITION
5000.0,700.0,0.0,700.0,0.0,0.0,1.0,1.0,100.0,35.0,0.14,0.5,0.0,1.0,10456.0,Closed,105,SAFETY
1734.0,3060.0,0.0,3060.0,0.0,0.0,1.0,3.0,82.69,46.38,1.76,3.44,0.0,4.8,10457.0,Closed,15,HEAT/HOT WATER
18546.0,171348.0,25056.0,146292.0,0.0,8479.0,1.0,13.0,100.0,65.0,9.24,6.02,0.0,6.5,10466.0,Closed,12,HEAT/HOT WATER
3092.0,3802.0,0.0,3802.0,0.0,0.0,1.0,3.0,114.51,70.0,1.23,0.75,0.0,2.0,10462.0,Closed,18,HEAT/HOT WATER
1590.0,1900.0,0.0,1900.0,0.0,0.0,1.0,2.0,90.0,55.0,1.19,2.43,0.0,4.8,10451.0,Open,85,PLUMBING
2729.0,1584.0,0.0,1584.0,0.0,0.0,2.0,2.0,109.17,40.0,0.58,0.75,0.0,2.0,10460.0,Open,95,PLUMBING
5456.0,3600.0,0.0,3600.0,0.0,0.0,2.0,3.0,87.42,60.0,0.66,2.43,0.0,4.8,10457.0,Closed,89,WATER LEAK
9850.0,32600.0,4000.0,28600.0,0.0,4000.0,1.0,5.0,104.17,94.17,3.31,3.44,0.0,4.8,10452.0,Open,98,UNSANITARY CONDITION
2500.0,1148.0,0.0,1148.0,0.0,0.0,1.0,2.0,100.0,42.0,0.46,0.75,0.0,2.0,10460.0,Closed,100,PAINT/PLASTER
7500.0,3825.0,3825.0,0.0,0.0,0.0,2.0,1.0,100.0,51.0,0.51,0.0,1.0,2.4,10468.0,Closed,67,HEAT/HOT WATER
2549.0,3327.0,0.0,3327.0,0.0,0.0,1.0,3.0,95.01,52.0,1.31,1.1,0.0,2.0,10462.0,Open,20,FLOORING/STAIRS
18408.0,6135.0,6135.0,0.0,0.0,0.0,2.0,1.0,122.72,120.0,0.33,0.0,2.0,4.8,10467.0,Closed,89,HEAT/HOT WATER
